ReceptionTime,ts,tsys0,tsys1,tsys2,tsys3,tsys4,tsys5,tsys6,tsys7,tsys8,tsys9,tsys10,tsys11,tsys12,tsys13,tsys14,tsys15
1518225801.33703,1518225800.99847,20.692375,20.712708,20.769445,20.727711,20.743892,20.83785,20.769329,20.663425,20.799119,20.815244,20.682238,20.755594,20.865306,20.962539,20.81713,20.831155
1518225861.66827,1518225861.33248,20.695479,20.713113,20.771543,20.735469,20.751542,20.841637,20.775084,20.671003,20.803919,20.820241,20.68298,20.757751,20.870296,20.967464,20.820989,20.830413
1518225922.05607,1518225921.71619,20.694871,20.719591,20.777429,20.735402,20.753708,20.845086,20.776221,20.67107,20.807907,20.819161,20.687844,20.758155,20.871712,20.967195,20.820176,20.835002
1518225982.43882,1518225982.09961,20.699527,20.72094,20.77973,20.737898,20.754723,20.846506,20.77843,20.670123,20.808516,20.823686,20.687844,20.758762,20.871847,20.97185,20.828163,20.836352
1518226042.8151,1518226042.47417,20.704791,20.7231,20.780339,20.739315,20.75716,20.846439,20.780838,20.675536,20.810273,20.827062,20.690613,20.763277,20.876028,20.973132,20.82681,20.841009
1518226103.19727,1518226102.85838,20.701619,20.726001,20.787173,20.744307,20.762847,20.850767,20.785723,20.678513,20.813991,20.826522,20.691626,20.763547,20.874612,20.978529,20.827419,20.842427
1518226163.57117,1518226163.23248,20.703373,20.723639,20.786023,20.740866,20.761628,20.853675,20.785991,20.683587,20.816019,20.831384,20.692571,20.768467,20.880411,20.975898,20.828908,20.842764
1518226223.95101,1518226223.61501,20.707692,20.728093,20.789203,20.746128,20.765622,20.857733,20.787998,20.683519,20.817303,20.833072,20.699393,20.767052,20.880816,20.977989,20.833375,20.848096
1518226284.33659,1518226283.99408,20.708637,20.729577,20.793871,20.75004,20.769277,20.85638,20.792883,20.686767,20.823252,20.833612,20.699461,20.768871,20.884187,20.987299,20.834661,20.849108
1518226344.71741,1518226344.37605,20.710796,20.734773,20.793804,20.753143,20.767111,20.858071,20.792615,20.689946,20.824942,20.836449,20.69784,20.774263,20.887626,20.983184,20.833646,20.852415
1518226405.10772,1518226404.76175,20.71282,20.732411,20.797051,20.754965,20.771511,20.858476,20.793686,20.688187,20.827443,20.839487,20.700204,20.773724,20.889852,20.986422,20.840279,20.850525
1518226465.42003,1518226465.08071,20.711741,20.73484,20.80172,20.752199,20.772527,20.860099,20.798905,20.68839,20.828254,20.841648,20.700406,20.775072,20.88857,20.984128,20.839467,20.851403
1518226525.8039,1518226525.46112,20.716261,20.736729,20.803885,20.752806,20.777671,20.865104,20.797433,20.694479,20.831363,20.845025,20.705134,20.778509,20.890526,20.988986,20.842648,20.853765
1518226586.18766,1518226585.84545,20.714102,20.73565,20.803006,20.760159,20.77801,20.866253,20.805328,20.694614,20.833256,20.841716,20.704121,20.77952,20.894707,20.993236,20.843595,20.854777
1518226646.57234,1518226646.23287,20.718556,20.739361,20.803141,20.763532,20.782071,20.870311,20.802785,20.699215,20.83062,20.842324,20.708578,20.781811,20.895516,20.992426,20.843595,20.854575
1518226706.95144,1518226706.6148,20.720107,20.740305,20.80693,20.762318,20.783086,20.870514,20.804391,20.696373,20.834202,20.847658,20.705674,20.782485,20.893088,20.994113,20.845084,20.85417
1518226767.30465,1518226766.96371,20.722064,20.743139,20.810448,20.761306,20.786268,20.87376,20.804592,20.702056,20.833459,20.846105,20.710875,20.784305,20.894976,20.994922,20.846979,20.859097
1518226827.6793,1518226827.33906,20.72085,20.743207,20.812004,20.765218,20.781936,20.873219,20.806332,20.702462,20.836771,20.850832,20.706417,20.786529,20.899831,20.993371,20.850634,20.860244
1518226888.10012,1518226887.72263,20.723211,20.742667,20.810989,20.766635,20.787825,20.873016,20.81155,20.701312,20.841097,20.850765,20.713036,20.785855,20.898146,20.995327,20.851582,20.861121
1518226948.42746,1518226948.0807,20.724966,20.744758,20.81444,20.766163,20.787418,20.876735,20.810748,20.706927,20.844341,20.851777,20.7154,20.790505,20.899831,20.998093,20.851514,20.858692
1518227008.8053,1518227008.46467,20.725168,20.743881,20.815725,20.766365,20.789449,20.876397,20.81242,20.705642,20.842651,20.853938,20.713441,20.785653,20.900708,20.997486,20.852935,20.863484
1518227069.18699,1518227068.84771,20.723144,20.748672,20.816605,20.767714,20.789178,20.873422,20.813959,20.709972,20.843665,20.854141,20.716345,20.788416,20.902663,21.000724,20.849416,20.863349
1518227129.55946,1518227129.2254,20.724493,20.748604,20.820056,20.77048,20.792766,20.877479,20.814963,20.709836,20.844882,20.854411,20.714319,20.787944,20.905563,20.999847,20.852597,20.866453
1518227189.93645,1518227189.59952,20.726383,20.748604,20.821341,20.770952,20.794932,20.876871,20.812621,20.709701,20.848262,20.854006,20.717291,20.791786,20.905091,21.002006,20.853883,20.862876
1518227250.31206,1518227249.97564,20.724156,20.74739,20.820935,20.768793,20.791209,20.878629,20.815431,20.710783,20.844138,20.856504,20.71594,20.792257,20.903675,21.003085,20.858011,20.865711
1518227310.68395,1518227310.35042,20.726517,20.751708,20.823168,20.771829,20.794796,20.88059,20.818576,20.713625,20.843936,20.860691,20.714657,20.79401,20.906372,21.004367,20.854492,20.866116
1518227371.05667,1518227370.72385,20.727057,20.749616,20.82107,20.770277,20.795947,20.881334,20.8161,20.712813,20.842989,20.859746,20.718236,20.792931,20.907114,21.003152,20.853274,20.869153
1518227431.43574,1518227431.09591,20.72645,20.749751,20.8254,20.771896,20.796421,20.880117,20.821787,20.713016,20.845761,20.859408,20.71979,20.794549,20.903136,21.002545,20.857335,20.864226
1518227491.81551,1518227491.47546,20.724088,20.746175,20.825806,20.771424,20.796421,20.882619,20.820717,20.710648,20.845693,20.859003,20.717831,20.791314,20.905226,21.001264,20.85544,20.867263
1518227552.19697,1518227551.85998,20.726585,20.748132,20.823844,20.775471,20.796286,20.884715,20.821921,20.715316,20.847248,20.860691,20.716075,20.79401,20.909002,21.001668,20.855575,20.866453
1518227612.57516,1518227612.24041,20.725168,20.749346,20.82425,20.771626,20.797978,20.884039,20.820382,20.717075,20.848464,20.861771,20.720262,20.794414,20.907653,21.003962,20.855778,20.865643
1518227672.95997,1518227672.61875,20.724831,20.748402,20.827159,20.772301,20.797842,20.884512,20.822323,20.715113,20.848329,20.860758,20.721883,20.792325,20.907586,21.005109,20.855643,20.865711
1518227733.33938,1518227733.00095,20.725573,20.749616,20.826348,20.774325,20.798181,20.883971,20.819513,20.716737,20.851371,20.861366,20.719182,20.798255,20.91035,21.001736,20.853748,20.86949
1518227793.67928,1518227793.34474,20.731848,20.750628,20.826348,20.773987,20.796962,20.884106,20.820984,20.715181,20.851574,20.860286,20.720533,20.795021,20.904282,21.003625,20.858147,20.865238
1518227854.05892,1518227853.72393,20.72726,20.748537,20.826212,20.775674,20.798587,20.885256,20.824263,20.716398,20.847248,20.85961,20.721546,20.795425,20.907721,21.002883,20.85483,20.866588
1518227914.43085,1518227914.09782,20.730836,20.749549,20.830881,20.775201,20.803122,20.884242,20.822724,20.717413,20.84887,20.861434,20.719182,20.796975,20.908462,21.004569,20.855304,20.865441
1518227974.77513,1518227974.43442,20.729149,20.749616,20.828986,20.773852,20.800414,20.88627,20.821453,20.717278,20.85083,20.862717,20.720262,20.796975,20.907923,21.005581,20.856929,20.865643
1518228035.14766,1518228034.80903,20.725978,20.749954,20.82946,20.774797,20.802716,20.889651,20.823861,20.720119,20.851709,20.862582,20.717426,20.797177,20.911294,21.003355,20.853883,20.864563
1518228095.52746,1518228095.18615,20.729081,20.749684,20.829392,20.776078,20.801971,20.885797,20.826404,20.714234,20.852114,20.864472,20.717764,20.79529,20.911766,21.005379,20.854966,20.865778
1518228155.90157,1518228155.5654,20.728609,20.750561,20.830069,20.775943,20.801024,20.886,20.826805,20.718699,20.850087,20.863594,20.722626,20.796571,20.906574,21.00268,20.852326,20.865711
1518228216.26025,1518228215.8925,20.729014,20.755216,20.834534,20.777495,20.802242,20.889516,20.828143,20.715925,20.849073,20.864742,20.720938,20.792392,20.90799,21.004029,20.858215,20.866183
1518228276.61896,1518228276.28262,20.729351,20.750089,20.830881,20.776955,20.804273,20.886676,20.826471,20.718766,20.852452,20.862784,20.722018,20.79711,20.908125,21.002883,20.856793,20.866723
1518228336.99947,1518228336.66501,20.728879,20.751168,20.832234,20.781609,20.804746,20.888908,20.827341,20.719984,20.851574,20.864405,20.7206,20.796975,20.909406,21.001668,20.856996,20.87003
1518228397.38083,1518228397.0455,20.727934,20.753867,20.833181,20.776483,20.80319,20.887623,20.827474,20.720254,20.851709,20.863257,20.723707,20.796638,20.910216,21.003625,20.854154,20.868208
1518228457.72004,1518228457.38417,20.730566,20.750898,20.831016,20.776078,20.799941,20.88769,20.827474,20.722216,20.85252,20.865283,20.718642,20.794144,20.912373,21.000791,20.857876,20.865643
1518228518.09699,1518228517.75903,20.726652,20.753934,20.830475,20.776213,20.804205,20.889111,20.828679,20.718293,20.855899,20.863189,20.720127,20.79684,20.908665,21.005446,20.854695,20.867668
1518228578.48443,1518228578.13902,20.730094,20.755351,20.830475,20.777697,20.805017,20.893912,20.831288,20.720728,20.85448,20.863865,20.718371,20.800816,20.909406,21.003962,20.856184,20.865238
1518228638.81695,1518228638.47245,20.731713,20.75326,20.833046,20.779518,20.80786,20.889313,20.827876,20.723908,20.852993,20.863257,20.721816,20.798525,20.910418,21.000049,20.857808,20.867263
1518228699.20315,1518228698.84622,20.732658,20.754744,20.833654,20.779316,20.805965,20.889043,20.82821,20.718428,20.854818,20.86589,20.721681,20.796705,20.91089,21.005446,20.857944,20.866858
1518228759.56108,1518228759.22059,20.733737,20.752787,20.837578,20.779249,20.807928,20.892424,20.829682,20.723366,20.852317,20.864675,20.723167,20.796436,20.912845,21.001061,20.859568,20.865373
1518228819.93735,1518228819.60315,20.732658,20.755486,20.838323,20.781002,20.806642,20.891207,20.829348,20.723231,20.855832,20.866363,20.719249,20.796301,20.911632,21.002006,20.857876,20.866993
1518228880.38502,1518228879.97711,20.730296,20.751303,20.836631,20.777225,20.80698,20.892289,20.829816,20.722487,20.857386,20.867106,20.723909,20.798458,20.911969,21.004974,20.85835,20.864766
1518228941.89274,1518228940.36372,20.731915,20.754744,20.83609,20.779114,20.808469,20.893709,20.828077,20.722284,20.853263,20.870887,20.722221,20.797784,20.913385,21.003625,20.859636,20.864226
1518229001.90924,1518229000.74537,20.730836,20.754137,20.838526,20.780733,20.80698,20.892289,20.828277,20.723705,20.855426,20.866025,20.725936,20.79711,20.911227,21.002343,20.854154,20.864563
1518229061.89872,1518229061.08071,20.730971,20.754137,20.837781,20.781475,20.808672,20.891951,20.831221,20.723705,20.852047,20.869469,20.719114,20.796705,20.914733,21.002343,20.857064,20.866251
1518229121.89337,1518229121.41246,20.733737,20.757713,20.839473,20.782621,20.808672,20.892018,20.827474,20.720931,20.854075,20.866836,20.721208,20.796705,20.912643,21.002275,20.857199,20.863484
1518229182.14467,1518229181.78248,20.732185,20.750426,20.841976,20.777023,20.805897,20.893641,20.827207,20.725396,20.853196,20.868119,20.722761,20.798929,20.912576,21.004299,20.856861,20.866993
1518229242.51464,1518229242.18867,20.733265,20.750628,20.838593,20.776011,20.807725,20.890801,20.830151,20.721066,20.856508,20.868726,20.723099,20.794144,20.908934,21.002613,20.857605,20.862269
1518229302.89679,1518229302.56087,20.733332,20.751775,20.839811,20.778709,20.812056,20.893371,20.830686,20.722284,20.856373,20.867578,20.723369,20.796166,20.909137,21.000454,20.854154,20.864496
1518229363.26436,1518229362.88924,20.731038,20.754609,20.838526,20.778034,20.808672,20.890531,20.830284,20.723434,20.854412,20.865485,20.719857,20.793875,20.909676,21.001331,20.857132,20.862741
1518229423.5992,1518229423.25172,20.730498,20.750898,20.84157,20.77655,20.808131,20.891139,20.827207,20.720931,20.857589,20.867038,20.723099,20.792797,20.909272,20.999307,20.854966,20.863888
1518229483.96432,1518229483.61872,20.73313,20.751573,20.84042,20.777225,20.807522,20.891072,20.827809,20.722013,20.852385,20.866971,20.720262,20.796301,20.911632,20.997823,20.854492,20.864698
1518229544.34933,1518229544.00521,20.731106,20.750493,20.843464,20.778304,20.806709,20.889584,20.826002,20.719443,20.851844,20.868051,20.723909,20.794751,20.908665,20.997148,20.856726,20.863956
1518229604.72417,1518229604.38542,20.731713,20.750291,20.840488,20.774594,20.808672,20.89168,20.827407,20.720728,20.85225,20.870955,20.721073,20.793201,20.911362,20.998633,20.854695,20.858084
1518229665.10449,1518229664.76345,20.730566,20.750426,20.841029,20.776011,20.80874,20.889246,20.830619,20.722622,20.852452,20.868996,20.721276,20.794077,20.907384,20.996609,20.853206,20.861459
1518229725.41687,1518229725.08075,20.729891,20.747187,20.839811,20.775808,20.807928,20.888772,20.828946,20.719781,20.856237,20.867038,20.719655,20.793875,20.904147,20.996541,20.850567,20.860109
1518229785.80397,1518229785.46245,20.728947,20.747795,20.840623,20.771154,20.80522,20.889787,20.828143,20.721337,20.851438,20.868794,20.720398,20.791786,20.908328,20.996541,20.851514,20.853698
1518229846.16375,1518229845.82308,20.724493,20.747795,20.83724,20.774797,20.806709,20.887893,20.829749,20.719984,20.852993,20.869334,20.718844,20.792594,20.905563,20.996339,20.851176,20.858894
1518229906.54631,1518229906.20427,20.726787,20.744556,20.841435,20.772166,20.8061,20.88857,20.827207,20.721743,20.852452,20.867443,20.716345,20.79401,20.904147,20.996002,20.852732,20.858152
1518229966.92878,1518229966.58464,20.72672,20.748199,20.83812,20.769873,20.803122,20.88485,20.826069,20.717954,20.85056,20.867916,20.718844,20.791179,20.90327,20.99499,20.849754,20.855452
1518230027.2869,1518230026.92671,20.722334,20.746108,20.838864,20.771019,20.802513,20.888231,20.824062,20.719443,20.8511,20.862852,20.719992,20.785922,20.903405,20.993371,20.84637,20.855587
1518230087.64337,1518230087.30515,20.723279,20.742802,20.840014,20.770952,20.803325,20.888637,20.823259,20.71694,20.852385,20.863797,20.717561,20.789966,20.902933,20.991684,20.850702,20.852483
1518230147.9879,1518230147.65229,20.723819,20.743679,20.837173,20.765758,20.80258,20.885527,20.824865,20.718901,20.85252,20.86643,20.715197,20.786866,20.90145,20.98939,20.849281,20.855992
1518230208.3834,1518230208.03462,20.724156,20.739496,20.837646,20.76569,20.800414,20.883701,20.819178,20.717143,20.848262,20.862582,20.717696,20.789629,20.898887,20.989997,20.847453,20.849918
1518230268.7599,1518230268.4208,20.71923,20.74206,20.836699,20.770412,20.80319,20.885797,20.824531,20.715519,20.847045,20.860961,20.712293,20.785653,20.900438,20.98993,20.847995,20.85282
1518230329.14753,1518230328.80393,20.722537,20.744489,20.834196,20.769468,20.80346,20.885459,20.822523,20.714504,20.848464,20.864337,20.717561,20.787742,20.899157,20.989525,20.8461,20.853968
1518230389.52643,1518230389.18687,20.721727,20.74125,20.835616,20.763194,20.80258,20.885324,20.817706,20.71376,20.844476,20.85934,20.716751,20.785585,20.898213,20.987569,20.844814,20.853023
1518230449.90887,1518230449.57337,20.716396,20.739428,20.836564,20.766905,20.804408,20.883024,20.823192,20.712948,20.844747,20.859003,20.71621,20.785316,20.897741,20.983926,20.845896,20.848231
1518230510.30073,1518230509.95614,20.719973,20.740103,20.832707,20.767781,20.798384,20.882145,20.823795,20.715451,20.848329,20.860623,20.712968,20.786596,20.898955,20.984061,20.844746,20.847556
1518230570.68382,1518230570.34571,20.715452,20.738956,20.835211,20.765555,20.803596,20.880928,20.823326,20.715316,20.844274,20.855424,20.710199,20.783766,20.896392,20.984803,20.843798,20.845531
1518230631.09651,1518230630.73027,20.718623,20.744623,20.832437,20.766163,20.803122,20.882754,20.81891,20.717007,20.843598,20.861974,20.713441,20.781811,20.89882,20.987569,20.841159,20.846544
1518230691.44932,1518230691.11533,20.72004,20.7399,20.836767,20.763262,20.800279,20.883227,20.820182,20.71376,20.842449,20.856774,20.710672,20.783631,20.894639,20.982172,20.844069,20.845194
1518230751.83509,1518230751.49821,20.717408,20.736932,20.834466,20.762318,20.799805,20.882957,20.821118,20.713489,20.846369,20.859475,20.71074,20.781946,20.895314,20.983116,20.840753,20.847218
1518230812.22842,1518230811.88394,20.717678,20.736594,20.835008,20.76171,20.797639,20.883498,20.818442,20.713151,20.844003,20.859948,20.709119,20.783294,20.897067,20.983926,20.839805,20.847893
1518230872.60271,1518230872.26897,20.714844,20.740035,20.832572,20.763397,20.797707,20.882281,20.8159,20.711866,20.842313,20.856977,20.709254,20.779857,20.892616,20.981092,20.838181,20.844586
1518230932.98338,1518230932.65028,20.7195,20.739631,20.83061,20.759012,20.797707,20.882483,20.820115,20.712407,20.84184,20.857517,20.709389,20.781677,20.892481,20.982509,20.839264,20.850256
1518230993.31329,1518230992.97175,20.718016,20.742464,20.830475,20.762857,20.799873,20.88174,20.821654,20.711528,20.84353,20.857652,20.709524,20.776015,20.896258,20.979406,20.837639,20.845936
1518231053.69295,1518231053.35246,20.71896,20.739428,20.830678,20.761036,20.796556,20.880387,20.817438,20.71261,20.844679,20.856639,20.709389,20.784911,20.89383,20.982779,20.839128,20.843911
1518231114.01506,1518231113.67669,20.714912,20.738686,20.832843,20.767579,20.796421,20.88086,20.819847,20.712745,20.842313,20.858868,20.708308,20.778037,20.89356,20.977517,20.83703,20.842292
1518231174.39757,1518231174.0629,20.718623,20.738888,20.830948,20.761238,20.798248,20.879711,20.817706,20.708889,20.843125,20.85799,20.709321,20.776689,20.894167,20.978259,20.840888,20.843641
1518231234.73873,1518231234.39996,20.719028,20.737202,20.834805,20.76279,20.801633,20.879508,20.819981,20.711933,20.842381,20.859138,20.709727,20.78235,20.893223,20.98143,20.840956,20.843979
1518231295.13879,1518231294.73075,20.715249,20.738484,20.833993,20.762048,20.797707,20.882281,20.818509,20.712339,20.842449,20.856369,20.709862,20.775611,20.89174,20.981025,20.837368,20.843709
1518231355.44877,1518231355.11536,20.717678,20.736729,20.832504,20.761036,20.803325,20.880049,20.819513,20.710242,20.842787,20.855626,20.708308,20.77925,20.891875,20.978124,20.838519,20.843236
1518231415.8335,1518231415.4981,20.717813,20.738281,20.833857,20.761576,20.801633,20.879576,20.817037,20.710175,20.842111,20.857247,20.703243,20.778239,20.891807,20.97556,20.837233,20.840132
1518231476.22079,1518231475.88222,20.717004,20.739158,20.829257,20.760496,20.795067,20.877615,20.819981,20.706724,20.841773,20.854884,20.709051,20.775004,20.894437,20.978326,20.83879,20.842697
1518231536.57834,1518231536.24254,20.717476,20.740035,20.832437,20.763532,20.798316,20.879238,20.819312,20.71146,20.842516,20.858733,20.709186,20.776352,20.892347,20.978461,20.839534,20.840739
1518231596.96091,1518231596.62328,20.718353,20.739158,20.831287,20.760294,20.801768,20.879846,20.818643,20.711933,20.842381,20.85907,20.70635,20.778913,20.894639,20.976167,20.838248,20.843034
1518231657.31108,1518231656.96373,20.719028,20.738416,20.833654,20.761238,20.798316,20.87775,20.819245,20.709836,20.844003,20.859475,20.707835,20.77952,20.892751,20.978259,20.837098,20.838445
1518231717.69089,1518231717.34916,20.718421,20.737741,20.832098,20.760968,20.798384,20.878426,20.822256,20.713489,20.841164,20.856909,20.706687,20.778913,20.892077,20.973671,20.839467,20.841212
1518231778.04812,1518231777.71245,20.72031,20.741317,20.832707,20.760092,20.800347,20.879778,20.818777,20.709972,20.839812,20.857315,20.705877,20.780733,20.891403,20.973874,20.840143,20.839997
1518231838.38709,1518231838.05247,20.716734,20.74071,20.836022,20.75908,20.797098,20.883768,20.818308,20.710377,20.842449,20.858733,20.706687,20.775678,20.88884,20.973536,20.83615,20.839389
1518231898.77896,1518231898.44324,20.722132,20.738753,20.834805,20.759687,20.800211,20.884783,20.817505,20.709836,20.841975,20.856572,20.706687,20.775476,20.88884,20.975223,20.833849,20.839457
1518231959.16709,1518231958.82747,20.72031,20.738686,20.833519,20.757393,20.802174,20.88059,20.817171,20.710377,20.842246,20.85745,20.706687,20.777565,20.89174,20.973401,20.839534,20.842089
1518232019.53893,1518232019.2058,20.716059,20.734638,20.834128,20.757596,20.800956,20.880252,20.817104,20.711392,20.842449,20.855221,20.706957,20.780868,20.890189,20.976977,20.837774,20.841077
1518232079.8637,1518232079.53248,20.721524,20.737606,20.833925,20.758607,20.801294,20.880793,20.818509,20.709295,20.846977,20.857922,20.707093,20.773117,20.888233,20.975898,20.835676,20.840199
1518232140.24016,1518232139.90588,20.715047,20.742937,20.836293,20.761373,20.798925,20.880996,20.820115,20.707266,20.84015,20.855559,20.709456,20.778105,20.889717,20.972592,20.83615,20.841549
1518232200.61201,1518232200.28044,20.719028,20.739698,20.831354,20.761306,20.799061,20.880793,20.816033,20.707333,20.844138,20.859543,20.710605,20.775139,20.89147,20.972997,20.838587,20.839659
1518232260.98494,1518232260.65463,20.72004,20.736999,20.838864,20.761036,20.799196,20.880522,20.818375,20.708822,20.842111,20.860421,20.708443,20.776959,20.893088,20.970163,20.837165,20.841009
1518232321.3598,1518232321.02782,20.721929,20.737471,20.840894,20.762183,20.800414,20.883295,20.816368,20.710107,20.84353,20.862447,20.70743,20.776959,20.890661,20.971985,20.835676,20.839119
1518232381.73673,1518232381.40186,20.71977,20.736797,20.83379,20.756314,20.79967,20.882754,20.81697,20.708077,20.842043,20.858598,20.708916,20.777633,20.891942,20.972389,20.836489,20.837905
1518232442.16048,1518232441.75481,20.719973,20.739158,20.83406,20.760631,20.800482,20.881266,20.823125,20.707468,20.844341,20.8588,20.706147,20.777296,20.889177,20.970433,20.837842,20.838849
1518232502.47129,1518232502.13403,20.718691,20.737876,20.836225,20.762183,20.799602,20.883701,20.821654,20.709092,20.845423,20.861839,20.708376,20.775476,20.890256,20.97104,20.837842,20.839794
1518232562.83944,1518232562.50171,20.719095,20.736662,20.833993,20.759619,20.801227,20.882822,20.818843,20.709566,20.842313,20.859205,20.710334,20.777228,20.887357,20.97185,20.836895,20.834395
1518232623.20514,1518232622.87248,20.718286,20.738956,20.835075,20.758675,20.801159,20.883633,20.820918,20.710716,20.844814,20.861299,20.707363,20.779115,20.889042,20.969691,20.838316,20.837635
1518232683.69068,1518232683.25162,20.720985,20.737202,20.836225,20.759957,20.796556,20.883701,20.819981,20.71146,20.842246,20.863257,20.709321,20.779587,20.887424,20.972592,20.838181,20.838107
1518232743.99095,1518232743.63485,20.71977,20.739293,20.836022,20.757596,20.797978,20.879778,20.819646,20.709295,20.842381,20.860083,20.712563,20.77642,20.888975,20.972187,20.838519,20.839187
1518232804.3315,1518232803.99475,20.71977,20.736324,20.835752,20.762183,20.802919,20.879981,20.817438,20.709769,20.841705,20.864472,20.71209,20.777498,20.888436,20.970568,20.837978,20.835677
1518232864.71649,1518232864.37774,20.72085,20.741047,20.835143,20.757461,20.800956,20.883633,20.817773,20.711392,20.843327,20.860083,20.708781,20.775341,20.885738,20.969286,20.839805,20.837905
1518232925.11997,1518232924.75573,20.719703,20.742802,20.834805,20.756989,20.802242,20.882416,20.817371,20.710851,20.84326,20.860083,20.713171,20.774533,20.88884,20.967464,20.83906,20.835407
1518232985.40649,1518232985.07341,20.719703,20.741182,20.839676,20.755774,20.802784,20.878697,20.817572,20.709972,20.845152,20.85961,20.71074,20.778913,20.887896,20.970231,20.837774,20.83831
1518233045.72355,1518233045.39246,20.719973,20.738551,20.839473,20.758607,20.798248,20.883565,20.819312,20.711595,20.84353,20.864472,20.71182,20.776285,20.885064,20.969826,20.836895,20.836757
1518233106.13271,1518233105.7657,20.719568,20.735987,20.837781,20.754493,20.798587,20.880996,20.820182,20.706657,20.843665,20.863459,20.709456,20.773522,20.88648,20.970973,20.837639,20.837635
1518233166.48055,1518233166.14004,20.717611,20.734098,20.842111,20.755504,20.799128,20.883701,20.81978,20.709092,20.840894,20.860623,20.709591,20.774802,20.885334,20.968409,20.837436,20.835745
1518233226.85997,1518233226.51982,20.718758,20.737471,20.839134,20.756786,20.801159,20.880725,20.818107,20.708754,20.844679,20.862784,20.710807,20.777026,20.886682,20.973132,20.83703,20.837432
1518233287.24313,1518233286.90335,20.717813,20.736257,20.837308,20.75537,20.803122,20.880522,20.819713,20.709566,20.839407,20.86481,20.713576,20.775004,20.888503,20.968341,20.837978,20.839727
1518233347.61951,1518233347.28243,20.719568,20.735582,20.840352,20.757663,20.799941,20.879305,20.817305,20.710445,20.843598,20.859543,20.714049,20.776352,20.887829,20.969556,20.835609,20.837432
1518233408.00008,1518233407.66597,20.72031,20.734233,20.840352,20.760294,20.803731,20.884039,20.818375,20.70713,20.844814,20.864877,20.711077,20.777431,20.885401,20.968814,20.838451,20.837297
1518233468.3842,1518233468.04507,20.720445,20.736729,20.83954,20.75537,20.799399,20.884512,20.817706,20.709972,20.842111,20.862379,20.708849,20.775004,20.88938,20.968949,20.835676,20.8375
1518233528.73891,1518233528.40138,20.72058,20.735785,20.837308,20.759754,20.798519,20.882619,20.819044,20.709633,20.843057,20.865418,20.709929,20.775813,20.886547,20.969893,20.837571,20.841549
1518233589.11728,1518233588.78055,20.719703,20.733558,20.841908,20.75827,20.800414,20.88316,20.819914,20.70828,20.844274,20.863189,20.711347,20.773656,20.88884,20.967937,20.838316,20.837297
1518233649.49742,1518233649.15833,20.719973,20.732816,20.838593,20.755639,20.800211,20.885121,20.818041,20.711189,20.844206,20.863865,20.71074,20.773117,20.883985,20.965778,20.83527,20.839119
1518233709.8686,1518233709.53788,20.720782,20.735785,20.837375,20.755504,20.797572,20.880996,20.817438,20.708686,20.842651,20.863257,20.711212,20.778172,20.885266,20.968814,20.835541,20.83615
1518233770.25308,1518233769.91699,20.718893,20.735515,20.837037,20.756584,20.800685,20.882213,20.816368,20.710242,20.841097,20.862649,20.708781,20.777228,20.886817,20.967262,20.835067,20.836285
1518233830.62911,1518233830.29432,20.717004,20.733828,20.838323,20.757663,20.804002,20.881672,20.821386,20.710107,20.844071,20.864135,20.708984,20.776015,20.886278,20.968139,20.840482,20.836825
1518233891.01094,1518233890.67423,20.72085,20.73511,20.841773,20.756516,20.801904,20.884783,20.820182,20.71146,20.843598,20.865688,20.709862,20.775813,20.884794,20.969151,20.838519,20.838107
1518233951.39105,1518233951.05904,20.7195,20.736999,20.839405,20.756112,20.801497,20.87917,20.818174,20.712813,20.844747,20.863122,20.708646,20.776015,20.887087,20.969961,20.835338,20.836825
1518234011.772,1518234011.43696,20.72058,20.73457,20.839743,20.755842,20.798722,20.883092,20.816368,20.712339,20.844747,20.861636,20.707633,20.773589,20.886885,20.970635,20.835812,20.836757
1518234072.15998,1518234071.82134,20.720377,20.730589,20.838255,20.75402,20.800347,20.884512,20.81697,20.711731,20.846301,20.862717,20.711753,20.774735,20.885941,20.96625,20.840211,20.839929
1518234132.5985,1518234132.20764,20.717678,20.735042,20.841299,20.755032,20.799196,20.880725,20.818107,20.71146,20.842516,20.868119,20.708781,20.773724,20.883176,20.966452,20.834255,20.838445
1518234192.91875,1518234192.58742,20.72058,20.735852,20.838796,20.758473,20.799738,20.883363,20.815364,20.708686,20.842989,20.860421,20.711955,20.7746,20.887964,20.969488,20.839196,20.836825
1518234253.30029,1518234252.96524,20.716666,20.733828,20.84042,20.755774,20.801971,20.882281,20.818509,20.706995,20.843327,20.864067,20.711618,20.773319,20.887492,20.970635,20.837165,20.837297
1518234313.67894,1518234313.34533,20.719163,20.736324,20.835684,20.75429,20.796556,20.880996,20.820115,20.713084,20.842922,20.860488,20.710334,20.778913,20.883176,20.967667,20.839196,20.839119
1518234374.06941,1518234373.73403,20.714507,20.734773,20.838661,20.756044,20.799264,20.880996,20.819178,20.709633,20.845693,20.864877,20.711077,20.777498,20.887289,20.968004,20.837233,20.835745
1518234434.44891,1518234434.11506,20.720242,20.73484,20.840285,20.752604,20.796962,20.879643,20.817037,20.71058,20.841705,20.865215,20.708241,20.77642,20.884525,20.967802,20.835744,20.834867
